Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
24.590668678,1.615758,2.111365,3.903985,-0.2399995,-0.6230365,0.701258,6.17903,35.97892,-8.969851,992.2001
24.598277092,8.056256,-4.297539,-24.75032,-0.192822,-0.6235289,0.7130324,6.17903,35.97892,-8.969851,992.2001
24.605885982,-10.70789,-20.99597,-19.17865,-0.07408045,-0.7024281,0.792017,6.17903,35.97892,-8.969851,992.2001
24.613494873,-21.60719,-22.05432,-16.11729,-0.08604993,-0.6945127,0.7552914,6.17903,35.97892,-8.969851,992.2001
24.621177673,-10.08861,-14.11668,-15.74993,-0.08123733,-0.7396663,0.6869921,6.17903,35.97892,-8.969851,992.2001
24.628789425,-1.294852,-9.942078,-14.40293,-0.1488497,-0.6357634,0.7377061,6.17903,35.97892,-8.969851,992.196
24.636395454,-8.354629,-14.88105,-17.28061,-0.1412285,-0.6245078,0.7310895,5.071224,35.98592,-8.063161,992.196
24.644004345,-14.67127,-20.58438,-17.28061,-0.105711,-0.6791718,0.7402297,5.071224,35.98592,-8.063161,992.196
24.651613235,-14.36163,-17.64452,-16.05607,-0.09340777,-0.7361492,0.759733,5.071224,35.98592,-8.063161,992.196
24.659222126,-10.5221,-14.58706,-12.99471,-0.08712133,-0.7698718,0.7097073,5.071224,35.98592,-8.063161,992.196
24.669367313,-3.152688,-9.23651,-10.4844,-0.1122583,-0.7239133,0.7163477,5.071224,35.98592,-8.063161,992.196
24.676976681,-3.09076,-8.589741,-9.994577,-0.1241285,-0.6865883,0.7348509,5.071224,35.98592,-8.063161,992.196
24.684585094,-7.054143,-9.4717,-9.443533,-0.1157109,-0.7110146,0.7259308,3.508355,36.36509,-8.045622,992.196
24.692197800,-5.939442,-8.354551,-8.770035,-0.1064224,-0.7257618,0.7152824,3.508355,36.36509,-8.045622,992.196
24.699802875,-3.648111,-5.473485,-8.21899,-0.1089156,-0.7180772,0.71597,3.508355,36.36509,-8.045622,992.196
24.707412243,-3.276544,-5.003106,-7.423038,-0.1007252,-0.7121719,0.71458,3.508355,36.36509,-8.045622,992.196
24.715021133,-3.09076,-4.179944,-6.871993,-0.1075437,-0.7065073,0.7191516,3.508355,36.36509,-8.045622,992.196
24.722634315,-2.347626,-3.591971,-7.116902,-0.1125373,-0.6968467,0.7116275,3.508355,36.36509,-8.045622,992.196
24.730235100,-1.666419,-4.121147,-8.096537,-0.1346016,-0.6834748,0.6975135,3.508355,36.36509,-8.045622,992.196
24.737843990,-0.7994289,-5.414687,-10.23949,-0.1565717,-0.669755,0.6980157,3.508355,36.36509,-8.045622,992.196
24.745452881,-0.1801502,-7.884173,-13.11716,-0.1694881,-0.6533065,0.6765939,3.508355,36.36509,-8.045622,992.196
24.753061294,-0.2420781,-11.706,-17.0357,-0.173501,-0.6436474,0.6705227,3.508355,36.36509,-8.045622,992.1978
24.763206482,-2.966904,-16.93895,-20.83178,-0.153785,-0.6690704,0.679991,3.508355,36.36509,-8.045622,992.1978
24.770815849,-2.781121,-19.76122,-22.91351,-0.1283042,-0.6952918,0.6791669,3.508355,36.36509,-8.045622,992.1978
24.778424740,-2.904976,-21.52514,-23.28087,-0.1008293,-0.7125064,0.6985031,4.337422,35.99045,-7.161098,992.1978
24.786033630,-2.409554,-20.81957,-22.48492,-0.0768818,-0.7305397,0.6973965,4.337422,35.99045,-7.161098,992.1978
24.793642521,-0.6755732,-20.2904,-21.07669,-0.0412479,-0.7379938,0.7159203,4.337422,35.99045,-7.161098,992.1996
24.801251888,0.5629842,-17.29174,-18.50515,-0.01925419,-0.7341141,0.7431004,4.337422,35.99045,-7.161098,992.1996
24.808860302,0.624912,-14.05789,-15.74993,-0.02481127,-0.7157755,0.7357843,4.337422,35.99045,-7.161098,992.1996
24.816473484,0.5629842,-11.5884,-13.79066,-0.04139713,-0.6953787,0.7519817,4.337422,35.99045,-7.161098,992.1996
24.824078083,-0.8613568,-9.883281,-12.93348,-0.05653859,-0.684478,0.7533357,4.337422,35.99045,-7.161098,992.1996
24.831687450,-3.648111,-10.47125,-11.89262,-0.04242925,-0.694354,0.7442228,3.141453,36.36735,-7.59459,992.2013
24.839295864,-4.267389,-8.589741,-10.91298,-0.03408722,-0.7067639,0.7404545,3.141453,36.36735,-7.59459,992.2013
24.846906185,-3.586183,-6.708227,-9.688442,-0.04572648,-0.7059706,0.7434908,3.141453,36.36735,-7.59459,992.2013
24.854514122,-4.205462,-5.532282,-9.382306,-0.05272572,-0.7000592,0.7212862,3.141453,36.36735,-7.59459,992.2013
24.864659309,-4.267389,-5.708673,-9.014943,-0.04013147,-0.6951004,0.7237337,3.141453,36.36735,-7.59459,992.2013
24.872267723,-4.82474,-3.297985,-8.096537,-0.04624317,-0.700692,0.7460535,3.141453,36.36735,-7.59459,992.1988
24.879877090,-5.258235,-2.827607,-7.729173,-0.03999182,-0.7124462,0.7208912,2.774552,36.36961,-7.143558,992.1988
24.887485504,-5.382091,-2.298431,-7.116902,-0.03704861,-0.7129284,0.7247515,2.774552,36.36961,-7.143558,992.1988
24.895094871,-5.505947,-2.474823,-6.443403,-0.01123686,-0.7165358,0.731759,2.774552,36.36961,-7.143558,992.1988
24.902703762,-7.054143,-1.181283,-4.545362,-0.002351435,-0.7299718,0.7352668,2.774552,36.36961,-7.143558,992.1988
24.910312653,-6.558721,1.170608,-2.708547,-0.01458193,-0.7242748,0.7291704,2.774552,36.36961,-7.143558,992.1988
24.917921543,-6.125226,2.581743,-1.422777,-0.02539306,-0.7151736,0.7221681,2.774552,36.36961,-7.143558,992.1988
24.925530910,-7.301855,3.228513,-0.3206887,-0.0340724,-0.712026,0.7354614,2.023974,36.00597,-7.57897,992.1988
24.933135509,-7.921134,3.992878,0.4752642,-0.02876239,-0.7133487,0.7290561,2.023974,36.00597,-7.57897,992.1988
24.940744877,-9.221619,5.756796,1.63858,-0.03412576,-0.7086174,0.7321329,2.023974,36.00597,-7.57897,992.1988
24.948353291,-9.221619,6.873945,2.312079,-0.0521014,-0.7140621,0.7229009,2.023974,36.00597,-7.57897,992.1988
24.958498478,-10.21246,7.050336,2.128397,-0.05076827,-0.7072046,0.7137982,2.023974,36.00597,-7.57897,992.1988
24.966107845,-11.20331,7.40312,2.679442,-0.05560655,-0.7115754,0.7103269,2.023974,36.00597,-7.57897,992.1988
24.973716259,-10.02668,8.461472,2.373306,-0.06719875,-0.711323,0.7196806,2.023974,36.00597,-7.57897,992.1988
24.981325150,-10.58403,9.519822,2.128397,-0.08077839,-0.7081728,0.7261968,1.645445,36.37727,-7.576083,992.1988
24.988934517,-10.89367,8.990646,1.577353,-0.08904657,-0.7025353,0.7317535,1.645445,36.37727,-7.576083,992.1988
24.996542931,-12.5038,8.931849,0.5364913,-0.09245695,-0.6834992,0.7560892,1.645445,36.37727,-7.576083,992.1988
25.004152298,-15.04284,8.990646,-0.8105059,-0.08515676,-0.6710444,0.7757996,1.645445,36.37727,-7.576083,992.1988
25.011760711,-19.31586,10.16659,-2.892229,-0.0727848,-0.6531078,0.8355282,1.645445,36.37727,-7.576083,992.1988
25.019370079,-25.19901,13.16525,-3.382046,-0.07552218,-0.6433758,0.8752232,1.645445,36.37727,-7.576083,992.1988
25.026978493,-34.0547,14.45879,-3.320819,-0.1285267,-0.6508624,0.7795513,2.423806,35.63402,-6.242644,992.1988
25.034587860,-40.49519,9.343431,-5.769905,-0.1065844,-0.6683566,0.7697084,2.423806,35.63402,-6.242644,992.2004
25.042196750,-46.62605,9.049444,-5.524996,-0.04946396,-0.6814381,0.7991237,2.423806,35.63402,-6.242644,992.2004
25.052341938,-54.67667,11.40134,-3.93309,-0.03783883,-0.6922194,0.7802706,2.423806,35.63402,-6.242644,992.2004
25.059951305,-59.69283,10.75457,-1.484004,-0.03383141,-0.6904342,0.8012191,2.423806,35.63402,-6.242644,992.2004
25.067559719,-67.74345,12.75367,-0.01455296,-0.05133323,-0.6801315,0.8118309,2.423806,35.63402,-6.242644,992.2004
25.075169086,-75.11287,13.81202,1.393671,-0.06105798,-0.6773707,0.8134366,2.424425,36.74003,-5.355051,992.2004
25.082777500,-84.34012,13.04766,2.373306,-0.06362156,-0.6495758,0.8311528,2.424425,36.74003,-5.355051,992.2004
25.090386390,-98.39775,13.34165,2.128397,-0.08569939,-0.6285608,0.8254964,2.424425,36.74003,-5.355051,992.2004
25.097995281,-110.7833,11.87171,1.699807,-0.09560516,-0.6166909,0.8852661,2.424425,36.74003,-5.355051,992.2004
25.105604172,-127.9993,10.34298,0.2303556,-0.09231344,-0.6055434,0.8845263,2.424425,36.74003,-5.355051,992.2004
25.113213539,-147.1969,10.16659,-0.3819158,-0.07476189,-0.589228,0.917878,2.424425,36.74003,-5.355051,992.2004
25.120821953,-166.0849,13.40044,-2.157503,-0.04309183,-0.5899492,0.9336703,2.424425,36.74003,-5.355051,992.2004
25.128431320,-183.7343,19.28017,-3.5045,-0.001491502,-0.609437,0.9567328,2.470541,36.36993,-2.738655,992.2004
25.136035919,-199.6498,31.21602,-2.892229,0.01468845,-0.6123167,0.9764978,2.470541,36.36993,-2.738655,992.2004
25.143645286,-204.2325,43.56345,-7.055675,-0.0993474,-0.4398466,0.8577876,2.470541,36.36993,-2.738655,992.2004
25.153790474,-249.8733,33.56791,-17.7092,0.07109622,-0.4843247,1.092496,2.470541,36.36993,-2.738655,992.2004
25.161398887,-296.8146,36.33138,-14.83152,0.09461874,-0.300006,0.868233,2.470541,36.36993,-2.738655,992.2
25.169008255,-273.4678,76.72511,-29.09745,-0.1325057,-0.3183448,0.9300569,2.470541,36.36993,-2.738655,992.2
25.176616669,-319.9756,57.49841,-46.85332,-0.08562597,-0.4163123,0.8363125,2.197507,36.73798,3.896534,992.2
25.184226036,-358.1232,45.50376,-49.54731,-0.09349575,-0.6165118,0.7649718,2.197507,36.73798,3.896534,992.2
25.191834926,-392.5551,34.74386,-36.19979,-0.1557772,-0.770051,0.5339857,2.197507,36.73798,3.896534,992.2
25.199443817,-419.8034,22.57282,-27.07695,-0.3277211,-0.8840312,0.3666742,2.197507,36.73798,3.896534,992.2017
25.207054138,-475.7862,1.699784,-31.05672,-0.389678,-1.425355,0.5264003,2.197507,36.73798,3.896534,992.2017
25.214661121,-498.0183,-40.57546,-37.97538,-0.3678832,-1.96436,-0.07515318,2.197507,36.73798,3.896534,992.2017
25.222270489,-436.6478,-45.98481,-44.40423,-0.1912343,-2.567796,0.1780604,1.245841,36.00282,14.05366,992.2017
25.229879379,-344.4372,-9.589294,-28.79131,-0.01480374,-2.996317,-0.1626232,1.245841,36.00282,14.05366,992.2017
25.237488270,-226.4026,6.285972,-12.0763,-0.1258823,-1.865549,0.311336,1.245841,36.00282,14.05366,992.2017
25.247633934,-282.0139,34.33228,-13.48452,-0.2222373,-1.854415,0.8027672,1.245841,36.00282,14.05366,992.2017
25.255242348,-277.5551,20.8677,-11.15789,-0.4706861,-2.047279,0.1940176,1.245841,36.00282,14.05366,992.2017
25.262851715,-202.932,31.6864,-16.72956,-0.2404462,-1.859158,0.6138623,1.245841,36.00282,14.05366,992.2017
25.270460129,-161.3784,64.67167,-7.055675,-0.1682512,-1.313676,0.903134,-0.01467466,30.04518,24.30382,992.2017
25.278069496,-136.1118,98.5977,-4.912724,-0.2101929,-0.8538751,1.068622,-0.01467466,30.04518,24.30382,992.2017
25.285677910,-132.6438,125.3505,-8.280217,-0.3820159,-0.472505,0.7249458,-0.01467466,30.04518,24.30382,992.1995
25.293287277,-95.54906,131.1126,-27.628,-0.4318089,-0.1575577,1.043421,-0.01467466,30.04518,24.30382,992.1995
25.300898552,-14.60934,151.5741,-46.73087,-0.5000173,0.04770725,1.143751,-0.01467466,30.04518,24.30382,992.1995
25.308504581,-203.3655,120.7055,-79.54861,-1.199545,-1.172624,1.959962,-0.01467466,30.04518,24.30382,992.1995
25.316113949,-305.4845,-36.45965,-63.93569,-1.067055,-2.158785,0.2352714,-0.01467466,30.04518,24.30382,992.1995
25.323722362,13.62976,-48.98347,-76.36481,-0.6840467,-1.809779,0.2680534,-2.883176,25.20695,28.38137,992.2029
25.331327915,249.9465,80.25295,-106.3661,-0.261012,-0.968321,1.008409,-2.883176,25.20695,28.38137,992.2029
25.338936329,316.7047,122.7046,-79.85475,-0.4908654,-0.421189,0.9267012,-2.883176,25.20695,28.38137,992.2029
25.349081516,279.2384,18.5746,-58.48648,-0.7356436,0.1098623,0.8418175,-2.883176,25.20695,28.38137,992.2029
25.356690883,203.5006,-16.64497,-82.12016,-0.5249717,0.3346483,0.9257001,-2.883176,25.20695,28.38137,992.2029
25.364299297,110.6088,-22.58349,-110.1622,-0.3314871,0.1242123,1.184575,-2.883176,25.20695,28.38137,992.2042
25.371908665,16.6023,-20.93717,-108.4478,-0.2877851,-0.2423929,1.119624,-8.910099,21.92836,27.13261,992.2042
25.379521370,-32.81614,-37.16522,-84.0182,-0.342738,-0.6749695,0.8041242,-8.910099,21.92836,27.13261,992.2042
25.387126446,34.12789,-58.39104,-54.81285,-0.324868,-1.133333,0.08859399,-8.910099,21.92836,27.13261,992.2042
25.394735336,194.0257,-47.04316,-44.34301,-0.2733042,-1.000081,0.3591244,-8.910099,21.92836,27.13261,992.2042
25.402344704,291.6239,19.33897,-46.17982,-0.1362009,-0.6673802,0.6253454,-8.910099,21.92836,27.13261,992.2076
25.409953117,314.6611,46.32692,-18.81129,-0.210101,-0.5424275,0.635699,-8.910099,21.92836,27.13261,992.2076
25.417562008,294.2868,23.33718,9.843018,-0.4034589,-0.4142273,0.5015085,-15.03738,26.82524,25.84529,992.2076
25.425170898,242.9487,-27.69886,12.0472,-0.3951504,-0.2211061,0.5561228,-15.03738,26.82524,25.84529,992.2076
25.432779789,190.9912,-41.45742,3.903985,-0.2132135,-0.4811944,0.6897519,-15.03738,26.82524,25.84529,992.2076
25.442924976,177.8625,-45.04405,21.84354,-0.1003899,-0.8359528,0.3766427,-15.03738,26.82524,25.84529,992.2089
25.450534344,217.8059,-37.16522,33.72161,-0.04872283,-0.8901193,0.4056273,-15.03738,26.82524,25.84529,992.2089
25.458142757,256.387,-1.651661,38.80346,0.07538112,-0.8715784,0.5486958,-15.03738,26.82524,25.84529,992.2089
25.465752125,264.1899,32.27437,60.41664,0.03274514,-0.8645958,0.5716109,-20.04441,32.39215,21.03268,992.2089
25.473361969,250.4419,40.74118,75.96834,-0.1601042,-0.8461232,0.5088644,-20.04441,32.39215,21.03268,992.2089
25.480969906,237.6848,30.62805,79.15215,-0.2563818,-0.9632763,0.4718502,-20.04441,32.39215,21.03268,992.2089
25.488578796,232.359,19.86814,76.70306,-0.2695313,-1.077179,0.4551675,-20.04441,32.39215,21.03268,992.2084
25.496187687,239.5426,17.22227,75.6622,-0.228818,-1.179903,0.4495037,-20.04441,32.39215,21.03268,992.2084
25.503796577,249.1414,16.34031,79.02969,-0.1798877,-1.19603,0.4842717,-20.04441,32.39215,21.03268,992.2084
25.511405945,249.2034,16.28151,83.5605,-0.09701113,-1.187387,0.5470979,-20.04441,32.39215,21.03268,992.2084
25.519014358,240.8431,16.86948,90.66285,-0.03391224,-1.223956,0.5671483,-22.61475,42.43137,12.14965,992.2084
25.526622772,235.3315,19.86814,100.4592,-0.01942562,-1.286289,0.542681,-22.61475,42.43137,12.14965,992.2079
25.534228325,238.7995,24.63072,109.2147,-0.02627233,-1.3006,0.5156188,-22.61475,42.43137,12.14965,992.2079
25.544373512,239.7284,27.04141,114.1128,-0.06071576,-1.243682,0.5250275,-22.61475,42.43137,12.14965,992.2079
25.551981926,231.9874,23.51358,112.8271,-0.0926103,-1.207868,0.5236943,-22.61475,42.43137,12.14965,992.2079
25.559591293,224.1845,21.16168,107.4391,-0.0865578,-1.224784,0.5344484,-22.61475,42.43137,12.14965,992.2079
25.567200184,216.7532,21.22048,100.949,-0.1181731,-1.258164,0.5529183,-19.13847,52.86209,-0.3822255,992.2075
25.574809074,208.8883,20.27973,94.64262,-0.1722332,-1.324736,0.5819955,-19.13847,52.86209,-0.3822255,992.2075
25.582417965,202.8813,15.86993,84.05032,-0.2176871,-1.402934,0.5751808,-19.13847,52.86209,-0.3822255,992.2075
25.590027332,202.324,8.814255,69.29458,-0.1581475,-1.497653,0.5641928,-19.13847,52.86209,-0.3822255,992.2075
25.597635746,206.3493,10.10779,61.33505,-0.002507186,-1.535406,0.6267939,-19.13847,52.86209,-0.3822255,992.2075
25.605245113,207.5259,24.04275,62.131,0.1162252,-1.539569,0.6612678,-19.13847,52.86209,-0.3822255,992.2087
25.612853527,207.7117,46.7973,67.58022,0.1512006,-1.524681,0.6116579,-11.45448,56.8722,-11.97827,992.2087
25.620462418,209.6934,68.96387,75.23361,0.08333997,-1.471905,0.5550169,-11.45448,56.8722,-11.97827,992.2087
25.628071308,202.9433,77.54827,78.53988,-0.03232777,-1.39176,0.5018455,-11.45448,56.8722,-11.97827,992.2087
25.638216972,187.5851,71.08057,81.54001,-0.1256631,-1.384443,0.4214615,-11.45448,56.8722,-11.97827,992.2087
25.645825386,178.296,59.7327,83.5605,-0.1152008,-1.37496,0.4016318,-11.45448,56.8722,-11.97827,992.2083
25.653434753,169.1926,48.50242,87.47904,-0.07581329,-1.35455,0.4387954,-11.45448,56.8722,-11.97827,992.2083
25.661043167,157.674,37.80132,92.31599,-0.04213791,-1.399366,0.4764256,-11.45448,56.8722,-11.97827,992.2083
25.668652534,151.667,25.0423,96.60188,-0.014665,-1.503976,0.448426,-9.498328,59.07825,-28.4059,992.2083
25.676260948,155.94,14.75278,99.96938,0.00836914,-1.516858,0.4630307,-9.498328,59.07825,-28.4059,992.2083
25.683870315,159.5938,7.638309,101.5613,0.005810942,-1.490023,0.4802374,-9.498328,59.07825,-28.4059,992.2083
25.691483021,159.346,-1.945648,99.90815,0.02659003,-1.468952,0.4216369,-9.498328,59.07825,-28.4059,992.2075
25.699088573,159.8415,-7.825376,98.80606,0.060029,-1.399456,0.362119,-9.498328,59.07825,-28.4059,992.2075
25.706696987,156.1877,-10.53005,96.96925,0.08817582,-1.291776,0.2894171,-9.498328,59.07825,-28.4059,992.2075
25.714306354,143.9879,-12.82314,95.31612,0.1133408,-1.21997,0.2300214,-3.996206,55.72776,-41.72503,992.2075
25.721914768,125.4715,-13.29352,94.33648,0.1101645,-1.238708,0.1648417,-3.996206,55.72776,-41.72503,992.2075
25.729523659,110.1753,-15.70421,91.82616,0.0947138,-1.275038,0.05503672,-3.996206,55.72776,-41.72503,992.207
25.739664555,91.41116,-27.28728,84.54014,0.1707118,-1.304774,-0.01981781,-3.996206,55.72776,-41.72503,992.207
25.747273922,76.54848,-35.16611,78.53988,0.2669853,-1.306941,-0.07422758,-3.996206,55.72776,-41.72503,992.207
25.754882812,65.02989,-35.22491,72.66207,0.3710366,-1.265946,-0.1408382,-3.996206,55.72776,-41.72503,992.207
25.762491703,54.87372,-24.5238,69.41703,0.4221978,-1.205624,-0.1763686,0.8768387,46.78541,-47.92905,992.207
25.770100594,38.64862,-13.35232,67.82513,0.3842772,-1.118426,-0.210049,0.8768387,46.78541,-47.92905,992.2083
25.777709961,13.56784,-13.17593,54.66129,0.2807009,-1.086677,-0.3365252,0.8768387,46.78541,-47.92905,992.2083
25.785318375,-6.434865,-22.23071,38.80346,0.3249153,-1.133075,-0.3223933,0.8768387,46.78541,-47.92905,992.2083
25.792927742,-24.20816,-20.1728,29.68061,0.368459,-1.192286,-0.2807989,0.8768387,46.78541,-47.92905,992.2083
25.800536156,1.058407,-9.001322,27.04785,0.09849255,-0.9572773,0.03810259,0.8768387,46.78541,-47.92905,992.2083
25.808145523,-135.8022,-17.76212,14.06769,-0.4568529,-0.7189112,-0.6427493,0.8768387,46.78541,-47.92905,992.2083
25.815753937,-99.26474,-65.91709,-76.67094,-0.6019126,0.2646954,-2.190443,3.253186,39.33292,-49.26173,992.2077
25.823362827,179.968,-65.62311,-147.8169,0.1919799,0.06146758,1.257197,3.253186,39.33292,-49.26173,992.2077
25.833508015,-36.77952,31.39241,-212.2278,-0.6296523,0.5614331,3.231341,3.253186,39.33292,-49.26173,992.2077
25.841117382,-199.4021,-24.5826,-225.1468,-0.1643256,-0.4153873,0.3207955,3.253186,39.33292,-49.26173,992.2077
25.848725796,-378.931,-164.6965,-170.5934,-0.2420184,-0.2051087,0.02492854,3.253186,39.33292,-49.26173,992.2077
25.856335163,-437.0193,-238.6047,-141.0819,0.3925164,-1.049128,0.7566783,3.253186,39.33292,-49.26173,992.2111
25.863943577,-366.917,-152.7607,-108.2029,0.6260505,-1.69563,0.8900812,3.626569,38.22443,-50.15394,992.2111
25.871552944,-170.1721,30.98083,-37.85293,1.032682,-2.870485,1.138239,3.626569,38.22443,-50.15394,992.2111
25.879161835,-65.20441,87.01463,66.35567,0.1678334,-1.781033,0.643011,3.626569,38.22443,-50.15394,992.2111
25.886770725,-70.9637,84.89793,68.07004,-0.1124878,-1.107514,1.175338,3.626569,38.22443,-50.15394,992.2111
25.894379616,-122.5496,24.74832,-25.30136,-0.4044099,-0.8696603,0.8994117,3.626569,38.22443,-50.15394,992.2107
25.901988983,-138.2174,-18.87926,-56.9558,0.005152084,-1.54832,0.8840346,3.626569,38.22443,-50.15394,992.2107
25.909597397,-112.5173,-7.2962,-14.28048,0.03274938,-1.513184,0.7750628,-3.886562,41.59168,-45.67601,992.2107
25.917206287,-62.66537,25.0423,15.9045,-0.04102495,-1.101046,0.8340237,-3.886562,41.59168,-45.67601,992.2107
25.924815178,-43.22002,28.15856,20.49654,-0.02862616,-0.7097223,0.7544623,-3.886562,41.59168,-45.67601,992.2107
25.934956551,-63.96585,14.75278,9.169519,0.09020347,-0.4378144,0.8908497,-3.886562,41.59168,-45.67601,992.2101
25.942565441,-93.50545,22.86681,3.597849,0.07114396,-0.5340422,0.8858301,-3.886562,41.59168,-45.67601,992.2101
25.950174332,-95.92063,45.03338,16.33309,-0.1338032,-0.6991448,0.722949,-3.886562,41.59168,-45.67601,992.2101
25.957783222,-93.6293,66.78837,24.2314,-0.8006116,-0.8986707,1.365587,-2.011541,43.48396,-43.92251,992.2101
25.965392590,-180.2664,58.32157,-6.198494,-1.485726,-2.135439,-0.7035062,-2.011541,43.48396,-43.92251,992.2101
25.973004341,97.35624,-128.0658,-26.03609,-0.6065308,-0.5540392,-0.5105554,-2.011541,43.48396,-43.92251,992.2079
25.980610371,119.1548,-107.0164,-81.93648,0.2514404,-0.02276576,1.831305,-2.011541,43.48396,-43.92251,992.2079
25.988218784,-38.01808,-32.40264,-102.2027,0.1908853,-0.261763,1.450751,-2.011541,43.48396,-43.92251,992.2079
25.995828152,-118.8339,29.27571,-68.58896,0.1448356,-0.794622,0.8766831,-2.011541,43.48396,-43.92251,992.2079
26.003436565,-113.8178,1.934973,17.06782,0.1686613,-1.385098,0.3635091,-2.011541,43.48396,-43.92251,992.2079
26.011045456,-39.13278,-67.21063,47.31403,-0.2349732,-0.8583342,0.4770547,-1.264871,45.32243,-42.60124,992.2079
26.018654823,-7.054143,-19.58483,-13.30084,-0.1468351,-0.5076509,0.9242784,-1.264871,45.32243,-42.60124,992.2114
26.028800010,13.44398,4.463256,-28.97499,0.1690154,-0.9138057,0.6988698,-1.264871,45.32243,-42.60124,992.2114
26.036408424,-0.05629451,-1.063688,5.740799,0.0102123,-0.6560658,0.9005165,-1.264871,45.32243,-42.60124,992.2114
26.044017792,-20.36863,4.639648,1.026309,-0.1128874,-0.6808352,0.7538849,-1.264871,45.32243,-42.60124,992.2114
26.051626205,-12.0703,-0.5345128,1.087536,-0.1096178,-0.7611521,0.6243904,-1.264871,45.32243,-42.60124,992.2114
26.059235573,-2.533409,1.464595,-0.9329602,-0.09943429,-0.6442603,0.7828753,-3.88484,46.07722,-42.12593,992.2092
26.066846370,-8.664268,5.345215,0.1079013,-0.1334896,-0.6522041,0.7615429,-3.88484,46.07722,-42.12593,992.2092
26.074453354,-9.778969,4.639648,-1.239096,-0.2016488,-0.6832744,0.6907655,-3.88484,46.07722,-42.12593,992.2092
26.082062244,-6.372937,1.99377,-4.300453,-0.2259479,-0.6859208,0.683599,-3.88484,46.07722,-42.12593,992.2092
26.089671612,-4.886668,-2.004445,-7.729173,-0.1977508,-0.6794338,0.6981279,-3.88484,46.07722,-42.12593,992.2092
26.097280025,-7.363783,-3.885958,-8.770035,-0.1587322,-0.7001705,0.6963469,-3.88484,46.07722,-42.12593,992.2109
26.104888439,-6.806432,-4.591525,-8.770035,-0.1382214,-0.7215289,0.6849644,-3.506311,45.70592,-42.12881,992.2109
26.112497806,-3.710039,-3.827161,-8.586353,-0.128568,-0.7141852,0.6865178,-3.506311,45.70592,-42.12881,992.2109
26.120106697,-2.037986,-3.827161,-9.137398,-0.1174592,-0.694432,0.7049071,-3.506311,45.70592,-42.12881,992.2109
26.130251884,-3.028832,-3.944755,-9.382306,-0.1106785,-0.6933738,0.7039021,-3.506311,45.70592,-42.12881,992.2109
26.137856960,-3.95775,-5.179498,-8.953716,-0.07962627,-0.714603,0.7445414,-3.506311,45.70592,-42.12881,992.2101
26.145465851,-5.320163,-4.591525,-6.627085,-0.04657755,-0.7247309,0.7357536,-3.506311,45.70592,-42.12881,992.2101
26.153075218,-4.515101,-1.181283,-3.871863,-0.04460863,-0.7266501,0.7371534,-4.235587,45.34163,-41.22501,992.2101
26.160683632,-3.338471,1.817378,-1.912595,-0.09201978,-0.706301,0.7175677,-4.235587,45.34163,-41.22501,992.2101
26.168292999,-3.648111,1.111811,-1.912595,-0.1218845,-0.6882144,0.7050892,-4.235587,45.34163,-41.22501,992.2101
26.175901413,-5.072452,-0.8872965,-2.279957,-0.103238,-0.703031,0.7143279,-4.235587,45.34163,-41.22501,992.2136
26.183510303,-4.638957,-0.2405264,-1.973822,-0.1013454,-0.711994,0.6946236,-4.235587,45.34163,-41.22501,992.2136
26.191119194,-3.833894,-0.2993237,-1.667686,-0.09793291,-0.7095889,0.7000085,-4.235587,45.34163,-41.22501,992.2136
26.198728084,-4.391245,-0.2993237,-0.871733,-0.0938922,-0.7259575,0.7010527,-4.235587,45.34163,-41.22501,992.2136
26.206337452,-2.347626,-0.2405264,-0.2594616,-0.08996226,-0.7321677,0.6994138,-4.621217,45.71314,-41.66853,992.2136
26.213945865,-1.542563,0.8178247,0.8426271,-0.08723927,-0.7099523,0.7013729,-4.621217,45.71314,-41.66853,992.2136
26.224091053,-0.9852125,1.876176,1.393671,-0.1087287,-0.6895484,0.7103063,-4.621217,45.71314,-41.66853,992.2094
26.231700420,-1.170996,1.934973,0.9038543,-0.1442893,-0.6826708,0.7019947,-4.621217,45.71314,-41.66853,992.2094
26.239308834,-1.666419,-0.4169183,-0.6880516,-0.1318462,-0.6775057,0.6820477,-4.621217,45.71314,-41.66853,992.2094
26.246918201,-2.595337,-1.004891,-1.300323,-0.1161174,-0.6885393,0.6957817,-4.621217,45.71314,-41.66853,992.2094
26.254527092,-1.35678,-0.1229319,-1.545232,-0.1301952,-0.681089,0.7062985,-3.487582,45.33666,-41.23427,992.2094
26.262135982,-2.657265,-1.945648,-2.586093,-0.1209097,-0.692973,0.6991261,-3.487582,45.33666,-41.23427,992.2128
26.269744873,-3.710039,-2.122039,-2.157503,-0.1013384,-0.7077148,0.7015414,-3.487582,45.33666,-41.23427,992.2128
26.277353287,-1.852203,-1.122486,-1.667686,-0.1032743,-0.7044111,0.7069914,-3.487582,45.33666,-41.23427,992.2128
26.284962654,-1.666419,-0.8284993,-1.484004,-0.1116568,-0.6914695,0.7054157,-3.487582,45.33666,-41.23427,992.2128
26.292571068,-2.657265,-1.88685,-1.484004,-0.09744244,-0.7029183,0.7099001,-3.487582,45.33666,-41.23427,992.2128
